"","Year","State_code","State","Population","Mechanism","pol_ubc","pol_vmisd","pol_mayissue","Age.Adjusted.Rate","logy","ur","law.officers","law.officers.pc","vcrime","vcrime.pc","alcc.pc","incarc","incarc.pc"
"323",2007,"KS","Kansas",2783785,"Firearm",0,0,0,10.35,2.33698651971138,4.23333333333333,10532,378.333815291052,12624,453.483297021861,1.9586,8721,313.27850390745
"324",2007,"KY","Kentucky",4256672,"Firearm",0,0,0,14.12,2.6475922320651,5.36666666666667,10303,242.043549514738,12123,284.799956397862,1.8451,12960,304.463205057848
"325",2007,"LA","Louisiana",4375581,"Firearm",0,0,0,19.77,2.98416563718253,4.09166666666667,21030,480.621887699028,31164,712.225416464693,2.6571,20461,467.617900342834
"326",2007,"MA","Massachusetts",6431559,"Firearm",0,1,1,3.55,1.26694760348732,4.51666666666667,20315,315.864318433524,28300,440.017731315222,2.5915,11071,172.135558423704
"327",2007,"MD","Maryland",5653408,"Firearm",1,1,1,12.04,2.48823443988067,3.73333333333333,20600,364.381979860643,35509,628.099015673378,2.2007,23033,407.417968064573
"328",2007,"ME","Maine",1327040,"Firearm",0,1,0,7.61,2.02946317187359,4.69166666666667,3012,226.971304557511,1545,116.42452375211,2.5702,2106,158.699059561129
"329",2007,"MI","Michigan",10001284,"Firearm",0,0,0,11.03,2.40061883326541,7.08333333333333,26318,263.146212026376,53104,530.971823217899,2.195,50233,502.26550910863
"330",2007,"MN","Minnesota",5207203,"Firearm",0,1,0,6.48,1.86872051036418,4.58333333333333,13514,259.525123180333,14938,286.871858078128,2.5973,8009,153.806179632329
"331",2007,"MO","Missouri",5887612,"Firearm",0,0,0,12.79,2.54866361559075,5.08333333333333,19951,338.864041991898,32595,553.620041538063,2.4023,29823,506.538134646101
"332",2007,"MS","Mississippi",2928350,"Firearm",0,0,0,18.28,2.905807566026,6.15,8651,295.422336810832,8300,283.436064678061,2.2648,12684,433.144945105606
"333",2007,"MT","Montana",964706,"Firearm",0,0,0,13.54,2.60564826748413,3.35833333333333,2741,284.12801413073,3611,374.310929962082,2.9438,1585,164.298760451371
"334",2007,"NC","North Carolina",9118037,"Firearm",0,0,0,12.17,2.49897390699944,5.09166666666667,30631,335.938535893197,41647,456.754014049296,2.0447,38240,419.38851531311
"335",2007,"ND","North Dakota",652822,"Firearm",0,1,0,8.28,2.11384296839717,3.01666666666667,1664,254.893370627828,1326,203.118154719051,2.8213,1392,213.228108121356
"336",2007,"NE","Nebraska",1783440,"Firearm",0,0,0,7.95,2.07317192866624,2.925,NA,NA,5453,305.757412640739,2.3086,4402,246.826358049612
"337",2007,"NH","New Hampshire",1312540,"Firearm",0,0,0,5.56,1.71559810826249,3.525,3256,248.068630289363,1884,143.53848263672,4.356,2759,210.203117619273
"338",2007,"NJ","New Jersey",8677885,"Firearm",0,1,1,5.25,1.65822807660353,4.20833333333333,41672,480.209175392391,28163,324.537603344594,2.3316,22668,261.215722494594
"339",2007,"NM","New Mexico",1990070,"Firearm",0,0,0,14.85,2.69799986524871,3.59166666666667,5644,283.608114287437,13128,659.675287803947,2.3942,3709,186.375353630777
"340",2007,"NV","Nevada",2601072,"Firearm",0,0,0,15.87,2.76443053453832,4.59166666666667,9537,366.656517005296,19172,737.080711337479,3.5166,13311,511.750539777446
"341",2007,"NY","New York",19132335,"Firearm",0,1,1,5.04,1.61740608208328,4.43333333333333,86952,454.476675220249,79157,413.734131249531,2.0966,62738,327.916064609991
"342",2007,"OH","Ohio",11500468,"Firearm",0,0,0,9.55,2.25654115449264,5.60833333333333,30970,269.293388756005,40230,349.811851135102,2.0414,47756,415.252666239322
"343",2007,"OK","Oklahoma",3634349,"Firearm",0,0,0,13.18,2.57870052907436,3.96666666666667,11266,309.986740403852,18010,495.549546837687,1.9109,17861,491.44977546185
"344",2007,"OR","Oregon",3722417,"Firearm",0,1,0,9.91,2.2935443483419,5.15833333333333,10022,269.233672637966,10939,293.868204448884,2.6537,13373,359.255827598036
"345",2007,"PA","Pennsylvania",12563937,"Firearm",1,1,0,10.52,2.35327820730956,4.55833333333333,29582,235.45167410502,51081,406.568418800572,2.1777,44508,354.252015112779
"346",2007,"RI","Rhode Island",1057315,"Firearm",1,0,1,3.4,1.22377543162212,5.10833333333333,3240,306.436587015223,2405,227.462960423336,2.4498,3745,354.199079744447
"347",2007,"SC","South Carolina",4444110,"Firearm",0,0,0,13.09,2.57184857992181,6.06666666666667,14999,337.502897093006,34266,771.043020987329,2.4249,23569,530.342408266222
"348",2007,"SD","South Dakota",791623,"Firearm",0,1,0,6.14,1.81482474215905,2.825,2220,280.43652091968,1895,239.381624839096,2.6056,3255,411.180574591693
"349",2007,"TN","Tennessee",6175727,"Firearm",0,0,0,14.74,2.69056488676119,4.63333333333333,30044,486.485234855751,46077,746.098394569579,1.8972,14147,229.074245024108
"350",2007,"TX","Texas",23831983,"Firearm",0,0,0,10.89,2.38784493694487,4.36666666666667,84403,354.158527219493,120595,506.021676836544,2.2378,139705,586.208038164512
"351",2007,"UT","Utah",2597746,"Firearm",0,0,0,10.63,2.36368019235386,2.55833333333333,7793,299.99083821128,6288,242.055997776534,1.3785,5165,198.826213186355
"352",2007,"VA","Virginia",7751000,"Firearm",0,0,0,10.4,2.34180580614733,3.28333333333333,23306,300.683782737711,20620,266.030189652948,2.1046,31442,405.650883756935
"353",2007,"VT","Vermont",623481,"Firearm",0,0,0,8.08,2.089391872533,3.94166666666667,1481,237.537310679876,789,126.547561192723,2.7835,1390,222.941837842693
"354",2007,"WA","Washington",6461587,"Firearm",0,0,0,8.32,2.11866225483312,4.6,14600,225.950683632365,21594,334.1903467368,2.3768,16911,261.715891158008
"355",2007,"WI","Wisconsin",5610775,"Firearm",0,0,1,8.54,2.14476100780048,4.825,18732,333.857622164496,16145,287.749909771823,2.9992,22816,406.646140684665
"356",2007,"WV","West Virginia",1834052,"Firearm",0,1,0,14.06,2.64333388638252,4.825,4212,229.655429617045,4951,269.948725554128,1.7474,4907,267.549665985479
"357",2007,"WY","Wyoming",534876,"Firearm",0,0,0,14.66,2.68512269645851,2.69166666666667,2092,391.118689191514,1323,247.347048661746,2.8008,1297,242.48610892992
"358",2008,"AK","Alaska",687280,"Firearm",0,0,0,20.91,3.04022751344054,6.475,1963,285.618670701897,4448,647.188918635782,2.778,3547,516.09242230241
"359",2008,"AL","Alabama",4718206,"Firearm",0,0,1,17.31,2.85128436918812,5.88333333333333,16172,342.757395501595,20759,439.976550409202,2.0112,25262,535.415367620659
"360",2008,"AR","Arkansas",2874554,"Firearm",0,0,0,15.6,2.74727091425549,5.44166666666667,9664,336.19128393483,14484,503.869469837756,1.7706,13135,456.940450588161
"361",2008,"AZ","Arizona",6280362,"Firearm",0,0,0,14.36,2.66444656362008,5.79166666666667,22912,364.81973491337,31105,495.273998537027,2.4774,31086,494.971468205177
"362",2008,"CA","California",36604337,"Firearm",1,1,1,8.5,2.14006616349627,7.3,123531,337.476403410885,183187,500.451626811326,2.298,171085,467.389970756744
"363",2008,"CO","Colorado",4889730,"Firearm",0,0,0,10.39,2.34084380511114,4.875,16859,344.783863321697,17315,354.10953161013,2.7734,17937,366.830070371984
"364",2008,"CT","Connecticut",3545579,"Firearm",1,1,1,5.6,1.7227665977411,5.65,10657,300.571500451689,10605,299.104885266976,2.3563,18978,535.258134143958
"365",2008,"DC","District of Columbia",580236,"Firearm",NA,NA,NA,20.01,2.99623214859564,6.85,5190,894.463632039377,6130,1056.46667907541,3.9981,NA,NA
"366",2008,"DE","Delaware",883874,"Firearm",0,1,1,10.65,2.36555989215543,5.03333333333333,3146,355.933085485035,6130,693.537766695253,3.1472,6944,785.632341261311
"367",2008,"FL","Florida",18527305,"Firearm",0,0,0,12.18,2.49979526228175,5.69166666666667,73872,398.719619502135,125088,675.15485927392,2.6065,90720,489.655673072797
"368",2008,"GA","Georgia",9504843,"Firearm",0,0,0,12.43,2.52011290552262,6.78333333333333,33209,349.390305552654,46713,491.465245664763,2.0609,52719,554.654085291046
"369",2008,"HI","Hawaii",1332213,"Firearm",0,1,1,3.04,1.11185751541813,4.03333333333333,3795,284.864357276201,3484,261.519741963185,2.5607,3347,251.236101133978
"370",2008,"IA","Iowa",3016734,"Firearm",0,0,1,7.25,1.98100146886658,4.18333333333333,8031,266.215052437504,8574,284.214650678515,2.3017,8723,289.153766954594
"371",2008,"ID","Idaho",1534320,"Firearm",0,0,0,11.4,2.43361335540045,5.03333333333333,4461,290.747692788988,3657,238.346629125606,2.1904,4919,320.598049950467
"372",2008,"IL","Illinois",12747038,"Firearm",0,1,1,8.55,2.14593128294867,6.50833333333333,52561,412.33892924772,66990,525.533853433245,2.3427,45474,356.741699522666
"373",2008,"IN","Indiana",6424806,"Firearm",0,0,0,11.24,2.41947884446554,5.94166666666667,15877,247.12030215387,21203,330.01774683936,2.0786,23750,369.660967194963
"374",2008,"KS","Kansas",2808076,"Firearm",0,0,0,9.7,2.27212588550934,4.60833333333333,10284,366.229404047469,11441,407.431992581397,2.0115,8556,304.692608034825
"375",2008,"KY","Kentucky",4289878,"Firearm",0,0,0,13.28,2.58625914404829,6.525,10188,237.489271256665,12489,291.127160259569,1.8515,13051,304.227765917819
"376",2008,"LA","Louisiana",4435586,"Firearm",0,0,0,18.34,2.90908446682832,4.66666666666667,22621,509.988984544545,29069,655.35872824921,2.6435,20857,470.219718431792
"377",2008,"MA","Massachusetts",6468967,"Firearm",0,1,1,3.34,1.20597080698861,5.33333333333333,20173,311.842679055249,29971,463.304264807658,2.5368,11174,172.732369789489
"378",2008,"MD","Maryland",5684965,"Firearm",1,1,1,11.61,2.4518667957098,4.525,20797,365.824591708128,34900,613.899997625315,2.187,22955,403.784368065591
"379",2008,"ME","Maine",1330509,"Firearm",0,1,0,8.42,2.13060982825424,5.4,2961,222.546408930717,1541,115.820336427638,2.562,2047,153.850894657608
"380",2008,"MI","Michigan",9946889,"Firearm",0,0,0,10.96,2.39425228151987,8.21666666666667,26495,266.364689502416,50958,512.300881210195,2.2201,48738,489.982345233771
"381",2008,"MN","Minnesota",5247018,"Firearm",0,1,0,6.97,1.94161522477243,5.43333333333333,13697,261.043510809378,13743,261.9201992446,2.5966,8419,160.453042089812
"382",2008,"MO","Missouri",5923916,"Firearm",0,0,0,13.74,2.6203112867942,6.21666666666667,20319,342.99946184247,29245,493.676817834689,2.4194,30137,508.734424998599
"383",2008,"MS","Mississippi",2947806,"Firearm",0,0,0,19.25,2.95751106073379,6.70833333333333,8248,279.80131664024,8706,295.338295668032,2.2832,12399,420.61791040523
"384",2008,"MT","Montana",976415,"Firearm",0,0,0,15.74,2.75620524298926,4.725,2661,272.52756256305,2973,304.481188838762,2.9669,1598,163.659919194195
"385",2008,"NC","North Carolina",9309449,"Firearm",0,0,0,12.31,2.51041194019636,6.20833333333333,32028,344.037547227553,42526,456.804693811632,2.034,39957,429.20907563917
"386",2008,"ND","North Dakota",657569,"Firearm",0,1,0,8.51,2.14124194258528,3.10833333333333,1673,254.421969405492,1430,217.467672594055,2.936,1379,209.711832522519
"387",2008,"NE","Nebraska",1796378,"Firearm",0,0,0,8.27,2.1126345090356,3.25833333333333,NA,NA,5501,306.227308506339,2.3317,4470,248.834042723747
"388",2008,"NH","New Hampshire",1315906,"Firearm",0,0,0,6.86,1.92570744173779,3.76666666666667,3373,256.325299831447,2040,155.026270873451,4.3879,2854,216.88479268276
"389",2008,"NJ","New Jersey",8711090,"Firearm",0,1,1,4.94,1.59736533119983,5.45,37523,430.749768398673,27975,321.142359911331,2.3488,22194,254.778678672818
"390",2008,"NM","New Mexico",2010662,"Firearm",0,0,0,14.68,2.68648602318637,4.3,5765,286.721487748811,12806,636.904661250872,2.4344,3386,168.402247617949
"391",2008,"NV","Nevada",2653630,"Firearm",0,0,0,15.15,2.71800053195538,6.88333333333333,8841,333.166266585771,18808,708.764974770409,3.5313,12877,485.259813915278
"392",2008,"NY","New York",19212436,"Firearm",0,1,1,4.9,1.58923520511658,5.40833333333333,82740,430.658558862603,76710,399.272637785235,2.0839,60198,313.328304646012
"393",2008,"OH","Ohio",11515391,"Firearm",0,0,0,9.67,2.2690283094652,6.6,31478,273.355893864134,39889,346.397269532576,2.0495,48751,423.355142695545
"394",2008,"OK","Oklahoma",3668976,"Firearm",0,0,0,13.91,2.63260800593535,3.61666666666667,11559,315.047032196449,19144,521.780464085892,1.967,17965,489.646157401956
"395",2008,"OR","Oregon",3768748,"Firearm",0,1,0,9.73,2.27521389619791,6.275,9965,264.411417266424,9822,260.617053727126,2.5416,13541,359.297039759623
"396",2008,"PA","Pennsylvania",12612285,"Firearm",1,1,0,10.53,2.35422832614588,5.35,29641,235.016890278011,50339,399.126724459525,2.229,47917,379.923225648643
"397",2008,"RI","Rhode Island",1055003,"Firearm",1,0,1,3.94,1.37118072330984,7.6,3240,307.108131446072,2625,248.814458347512,2.4559,3739,354.40657514718
"398",2008,"SC","South Carolina",4528996,"Firearm",0,0,0,13.17,2.57794151575519,7.29166666666667,15316,338.176496512693,32439,716.251460588616,2.3953,23673,522.698629011816
"399",2008,"SD","South Dakota",799124,"Firearm",0,1,0,10.5,2.35137525716348,3.08333333333333,2273,284.436457921424,2190,274.050084842903,2.6567,3337,417.58225256656
"400",2008,"TN","Tennessee",6247411,"Firearm",0,0,0,15.46,2.73825604315928,6.51666666666667,25067,401.238208915661,44501,712.311067736699,1.8668,14224,227.67831346457
"401",2008,"TX","Texas",24309039,"Firearm",0,0,0,10.83,2.3823200610129,4.86666666666667,87479,359.86202498585,122215,502.755374245769,2.2835,139196,572.610048467979
"402",2008,"UT","Utah",2663029,"Firearm",0,0,0,9.68,2.27006190128849,3.34166666666667,7719,289.857902411127,6124,229.963699231214,1.407,5132,192.712884463519
"403",2008,"VA","Virginia",7833496,"Firearm",0,0,0,10.18,2.32042501112238,4.275,23748,303.159662046167,19661,250.986277391346,2.1191,31050,396.374747622262
"404",2008,"VT","Vermont",624151,"Firearm",0,0,0,8.19,2.10291389786498,4.56666666666667,1299,208.122713894554,837,134.102164380094,2.7902,1390,222.702519101948
"405",2008,"WA","Washington",6562231,"Firearm",0,0,0,8.69,2.1621729392773,5.29166666666667,14945,227.742668613769,21695,330.604027807007,2.3692,17188,261.923117305685
"406",2008,"WI","Wisconsin",5640996,"Firearm",0,0,1,7.72,2.04381436403668,4.98333333333333,18650,330.615373597145,15361,272.310067229262,3.0091,22236,394.185707630355
"407",2008,"WV","West Virginia",1840310,"Firearm",0,1,0,12.66,2.53844741671603,4.75,NA,NA,4939,268.378697067342,1.7866,4896,266.04213420565
"408",2008,"WY","Wyoming",546043,"Firearm",0,0,0,16.91,2.82790516291049,2.93333333333333,2029,371.582457791786,1318,241.372932168346,2.8664,1277,233.864365993154
"409",2009,"AK","Alaska",698895,"Firearm",0,0,0,14.68,2.68648602318637,7.98333333333333,1977,282.875109995064,4402,629.851408294522,3.0202,3846,550.297254952461
"410",2009,"AL","Alabama",4757938,"Firearm",0,0,1,17.19,2.84432781939476,10.0833333333333,16917,355.55318291243,20872,438.677427070298,1.9811,26358,553.979475983083
"411",2009,"AR","Arkansas",2896843,"Firearm",0,0,0,16.03,2.77446196662146,7.725,9970,344.167771605158,14726,508.346499965652,1.7769,13338,460.432270578696
"412",2009,"AZ","Arizona",6343154,"Firearm",0,0,0,13.49,2.60194867021966,9.66666666666667,22910,361.176789969154,27748,437.447995114103,2.3802,31573,497.749226961855
"413",2009,"CA","California",36961229,"Firearm",1,1,1,8.17,2.10046890887191,11.5416666666667,121879,329.748234291668,172962,467.955218696867,2.2827,168830,456.775936752536
"414",2009,"CO","Colorado",4972195,"Firearm",0,0,0,11.58,2.44927947214485,7.875,17435,350.649964452319,16863,339.145990855145,2.7013,17768,357.347207822702
"415",2009,"CT","Connecticut",3561807,"Firearm",1,1,1,4.9,1.58923520511658,8.325,10556,296.366422998214,10482,294.288825868443,2.3147,18053,506.849472753577
"416",2009,"DC","District of Columbia",592228,"Firearm",NA,NA,NA,15.96,2.77008559202166,10,5189,876.182821480916,5672,957.739249072992,3.8757,NA,NA
"417",2009,"DE","Delaware",891730,"Firearm",0,1,1,8.76,2.1701959049483,8.34166666666667,3119,349.769549078757,5672,636.06697094412,3.3054,6581,738.003655815101
"418",2009,"FL","Florida",18652644,"Firearm",0,0,0,11.98,2.4832385926873,9.55833333333333,72235,387.264132634494,112524,603.260320628003,2.5775,91561,490.874108785864
"419",2009,"GA","Georgia",9620846,"Firearm",0,0,0,13.06,2.56955412384829,10.4083333333333,34809,361.808098788818,41507,431.427755937472,2.0054,48409,503.167808735323
"420",2009,"HI","Hawaii",1346717,"Firearm",0,1,1,3.34,1.20597080698861,6.65833333333333,3802,282.31618075661,3527,261.896151901253,2.4926,3200,237.614881225974
"421",2009,"IA","Iowa",3032870,"Firearm",0,0,1,6.24,1.83098018238134,6.4,8057,265.655962833883,8447,278.515069884301,2.3125,8914,293.913026275442
"422",2009,"ID","Idaho",1554439,"Firearm",0,0,0,12.85,2.55334381134123,8.70833333333333,4215,271.158919713157,3781,243.238879106868,2.1924,5118,329.250617103662
"423",2009,"IL","Illinois",12796778,"Firearm",0,1,1,8.17,2.10046890887191,10.1833333333333,50833,397.232803444742,63412,495.530984439989,2.3554,45161,352.909146349183
"424",2009,"IN","Indiana",6459325,"Firearm",0,0,0,11.33,2.42745407503992,10.4333333333333,16856,260.956059650196,21143,327.325223610826,2.0511,24269,375.720373258816
"425",2009,"KS","Kansas",2832704,"Firearm",0,0,0,10.76,2.37583555473364,6.89166666666667,10227,361.033133006484,11335,400.147703395766,1.9897,8644,305.150132170534
"426",2009,"KY","Kentucky",4317074,"Firearm",0,0,0,12.78,2.54788144894939,10.7666666666667,10455,242.177919581643,10816,250.54006486801,1.8457,12493,289.385820117978
"427",2009,"LA","Louisiana",4491648,"Firearm",0,0,0,18.03,2.89203703721523,6.79166666666667,15724,350.071955772135,28349,631.149190675672,2.6339,19889,442.799613861104
"428",2009,"MA","Massachusetts",6517613,"Firearm",0,1,1,3.1,1.1314021114911,8.075,16783,257.502248139004,30330,465.354417330394,2.4936,11156,171.16695943745
"429",2009,"MD","Maryland",5730388,"Firearm",1,1,1,10.19,2.32140684723463,7.55,20609,359.644059006127,33185,579.105638222054,2.1872,21962,383.255025663184
"430",2009,"ME","Maine",1329590,"Firearm",0,1,0,8.58,2.14943391349987,8.39166666666667,2859,215.028693055754,1554,116.878135365037,2.5453,2074,155.987936130687
"431",2009,"MI","Michigan",9901591,"Firearm",0,0,0,11.08,2.40514168131914,13.1333333333333,25419,256.716319629845,49202,496.910042032639,2.225,45478,459.299924628274
"432",2009,"MN","Minnesota",5281203,"Firearm",0,1,0,6.17,1.8196988379173,7.90833333333333,13709,259.581008342228,12800,242.369020846197,2.5931,9309,176.266657426348
"433",2009,"MO","Missouri",5961088,"Firearm",0,0,0,13.71,2.61812549357422,9.025,20486,343.662096583711,29126,488.602080693994,2.4309,30519,511.970298039553
"434",2009,"MS","Mississippi",2958774,"Firearm",0,0,0,16.65,2.81241021642645,9.35833333333333,8796,297.285294517256,8257,279.068289771371,2.2579,11926,403.072353616735
"435",2009,"MT","Montana",983982,"Firearm",0,0,0,16.04,2.77508560243837,7.11666666666667,2965,301.326650284253,2766,281.102703098227,2.9646,1651,167.787622131299
"436",2009,"NC","North Carolina",9449566,"Firearm",0,0,0,11.59,2.45014265735166,11.0333333333333,32357,342.417842258576,37457,396.388574882698,2.0093,40133,424.707335765473
"437",2009,"ND","North Dakota",664968,"Firearm",0,1,0,8.92,2.18829594659192,3.91666666666667,1735,260.914810938271,1711,257.305614706272,2.956,1436,215.950241214615
"438",2009,"NE","Nebraska",1812683,"Firearm",0,0,0,7.26,1.9823798288367,4.65833333333333,NA,NA,5158,284.550580548281,2.2944,4490,247.699128860369
"439",2009,"NH","New Hampshire",1316102,"Firearm",0,0,0,6.34,1.84687876844913,6.14166666666667,3353,254.767487626339,2114,160.625848148548,4.4694,2915,221.487392314577
"440",2009,"NJ","New Jersey",8755602,"Firearm",0,1,1,4.7,1.54756250871601,8.93333333333333,41609,475.227174556358,26794,306.021219329065,2.3398,21165,241.730951224142
"441",2009,"NM","New Mexico",2036802,"Firearm",0,0,0,14.48,2.67276838695757,7.05,6615,324.773836632132,12511,614.247236599336,2.3798,3762,184.701311173104
"442",2009,"NV","Nevada",2684665,"Firearm",0,0,0,15.11,2.71535677628465,11.725,10115,376.769541078682,18483,688.465786234037,3.2053,12570,468.214842447754
"443",2009,"NY","New York",19307066,"Firearm",0,1,1,4.79,1.56653041142282,8.36666666666667,84520,437.767188448001,74329,384.983404521433,2.0815,58479,302.88910806023
"444",2009,"OH","Ohio",11528896,"Firearm",0,0,0,8.5,2.14006616349627,10.1416666666667,30619,265.584840040191,37778,327.680985239176,2.0298,48588,421.445383842477
"445",2009,"OK","Oklahoma",3717572,"Firearm",0,0,0,14.33,2.66235524184008,6.55833333333333,11984,322.360938806296,18326,492.956155254021,1.9281,18064,485.908544609223
"446",2009,"OR","Oregon",3808600,"Firearm",0,1,0,10.31,2.33311429802887,10.7916666666667,10231,268.628892506433,9880,259.4129076301,2.5944,13735,360.631203066744
"447",2009,"PA","Pennsylvania",12666858,"Firearm",1,1,0,10.41,2.34276688262688,7.975,29505,232.930692046915,47524,375.183806434082,2.2693,49565,391.296720939005
"448",2009,"RI","Rhode Island",1053646,"Firearm",1,0,1,5.02,1.61342993370364,11.3916666666667,3191,302.853140428569,2646,251.127987958005,2.4696,3413,323.922835563368
"449",2009,"SC","South Carolina",4589872,"Firearm",0,0,0,13.52,2.60417007061482,11.4083333333333,12881,280.639634395033,30494,664.375825731088,2.3449,23671,515.722442804505
"450",2009,"SD","South Dakota",807067,"Firearm",0,1,0,9.31,2.23108909128898,4.58333333333333,2336,289.443131735036,1747,216.462821550132,2.6494,3377,418.428705423465
"451",2009,"TN","Tennessee",6306019,"Firearm",0,0,0,15.06,2.71204222237175,10.1166666666667,25407,402.900784155582,41465,657.546385445398,1.8254,14824,235.076995486376
"452",2009,"TX","Texas",24801761,"Firearm",0,0,0,10.98,2.39607543608138,7.54166666666667,89867,362.341206336115,120354,485.263929444365,2.2642,139335,561.794785458984
"453",2009,"UT","Utah",2723421,"Firearm",0,0,0,10.46,2.34755845863678,7.25833333333333,7830,287.506044787053,5959,218.805685936915,1.3587,5244,192.551941106425
"454",2009,"VA","Virginia",7925937,"Firearm",0,0,0,10.28,2.33020026002702,6.83333333333333,23395,295.170148337036,17825,224.894545591266,2.1056,29420,371.186397267604
"455",2009,"VT","Vermont",624817,"Firearm",0,0,0,8.72,2.16561923792089,6.16666666666667,1419,227.106496782258,829,132.678848366802,2.7747,1552,248.392729391166
"456",2009,"WA","Washington",6667426,"Firearm",0,0,0,9.14,2.21266038546606,8.26666666666667,14430,216.425349152732,22222,333.292038036868,2.3449,17131,256.935735019781
"457",2009,"WI","Wisconsin",5669264,"Firearm",0,0,1,7.91,2.06812778177956,8.95833333333333,19156,337.892184946759,14504,255.835678140937,2.9648,22245,392.378975471948
"458",2009,"WV","West Virginia",1847775,"Firearm",0,1,0,13.21,2.58097411853423,8.3,4460,241.371379091069,5470,296.03171381797,1.7708,5062,273.951103354034
"459",2009,"WY","Wyoming",559851,"Firearm",0,0,0,17.59,2.86733055874947,6.25833333333333,2072,370.098472629325,1185,211.663460456443,2.7347,1516,270.78633422107
"460",2010,"AK","Alaska",710246,"Firearm",0,0,0,20.51,3.02091257208429,8.13333333333333,1944,273.707982867908,4506,634.428071400613,3.031,3771,530.942800100247
"461",2010,"AL","Alabama",4780118,"Firearm",0,0,1,16.18,2.78377591163035,10.375,16205,339.008367575863,18088,378.40070056848,1.9755,26321,550.634942484683
"462",2010,"AR","Arkansas",2916029,"Firearm",0,0,0,14.39,2.66653352089928,7.85833333333333,9964,341.697561992696,14577,499.89214784901,1.7731,14192,486.689261320789
"463",2010,"AZ","Arizona",6392292,"Firearm",0,0,0,14.53,2.67621547758219,10.3,22130,346.198202460088,26120,408.617128253841,2.393,34774,543.998928709765
"464",2010,"CA","California",37254522,"Firearm",1,1,1,7.7,2.04122032885964,12.4583333333333,118884,319.112938826594,162324,435.716233320615,2.1646,162821,437.050299558266
"465",2010,"CO","Colorado",5029319,"Firearm",0,0,0,10.72,2.37211115564266,9.14166666666667,17071,339.429652404232,16210,322.310038396849,2.7074,18254,362.95172368267
"466",2010,"CT","Connecticut",3574151,"Firearm",1,1,1,5.85,1.76644166124377,9.55833333333333,10476,293.104572246668,9950,278.387790555016,2.3527,17746,496.509520722544
"467",2010,"DC","District of Columbia",601767,"Firearm",NA,NA,NA,14.61,2.68170622576261,9.95,4477,743.975658352818,5557,923.447114913247,3.8302,NA,NA
"468",2010,"DE","Delaware",897947,"Firearm",0,1,1,9.88,2.29051251175978,8.65833333333333,3147,350.466118824385,5557,618.856124025137,3.3811,6378,710.286910029211
"469",2010,"FL","Florida",18804589,"Firearm",0,0,0,11.44,2.43711598595165,10.825,72390,384.959224580766,100982,537.007216695882,2.5252,90274,480.063669564913
"470",2010,"GA","Georgia",9688737,"Firearm",0,0,0,12.61,2.53449014997683,10.6583333333333,32780,338.330991954885,38513,397.502791127471,1.9822,47561,490.889576216178
"471",2010,"HI","Hawaii",1360304,"Firearm",0,1,1,3.21,1.16627093714192,6.825,3725,273.835848457404,3578,263.029440478011,2.4782,3363,247.224149895906
"472",2010,"IA","Iowa",3046877,"Firearm",0,0,1,6.79,1.9154509415706,6.11666666666667,8085,265.353671972974,8153,267.585465379797,2.3036,9457,310.383386004752
"473",2010,"ID","Idaho",1567658,"Firearm",0,0,0,12.73,2.54396141256932,8.75833333333333,4341,276.909887233057,3442,219.563195543926,2.1698,4999,318.883327868706
"474",2010,"IL","Illinois",12831572,"Firearm",0,1,1,8.19,2.10291389786498,10.4666666666667,49849,388.487084824837,56428,439.759056801458,2.3529,48418,377.334904873697
"475",2010,"IN","Indiana",6484050,"Firearm",0,0,0,10.82,2.38139627341834,10.0833333333333,15577,240.235655184645,20715,319.476253267634,2.0309,24456,377.171675110463
"476",2010,"KS","Kansas",2853120,"Firearm",0,0,0,10.44,2.34564458245449,6.93333333333333,10565,370.296377299237,10505,368.193416330193,1.9515,9055,317.371859578286
"477",2010,"KY","Kentucky",4339330,"Firearm",0,0,0,12.48,2.52412736294128,10.2666666666667,10106,232.893096399675,10416,240.037056411935,1.8327,12374,285.15922965066
"478",2010,"LA","Louisiana",4533500,"Firearm",0,0,0,19.11,2.95021175825218,7.51666666666667,18493,407.918826513731,24741,545.737289070255,2.5476,16087,354.847248262931
"479",2010,"MA","Massachusetts",6547788,"Firearm",0,1,1,4.03,1.39376637595859,8.05833333333333,19574,298.94064988054,30523,466.157425988746,2.4969,11162,170.469783077888
"480",2010,"MD","Maryland",5773787,"Firearm",1,1,1,9.26,2.22570404865809,7.825,20467,354.481382842838,31181,540.044168584674,2.2053,22786,394.645663236278
"481",2010,"ME","Maine",1328354,"Firearm",0,1,0,7.86,2.06178660644112,8.41666666666667,2839,213.723149100315,1597,120.223976440015,2.56,1954,147.099342494546
"482",2010,"MI","Michigan",9884112,"Firearm",0,0,0,10.98,2.39607543608138,12.1916666666667,24708,249.976932677412,48113,486.771092840712,2.2301,44113,446.302105844207
"483",2010,"MN","Minnesota",5303933,"Firearm",0,1,0,6.76,1.91102289005487,7.39166666666667,13509,254.697787472051,12419,234.146999971531,2.4421,9397,177.170412974674
"484",2010,"MO","Missouri",5988941,"Firearm",0,0,0,13.93,2.63404478779171,9.50833333333333,20375,340.210397798208,27020,451.164905448225,2.4053,30577,510.557709618445
"485",2010,"MS","Mississippi",2968129,"Firearm",0,0,0,16.05,2.77570884957602,10.0833333333333,10325,347.862239141223,7795,262.623356329863,2.2233,11213,377.78007627027
