Year,State,State_code,State_num_code,Population,firearm.deaths.pc,Region,pol_ubc,pol_vmisd,pol_mayissue,ur,law.officers.pc,vcrime.pc,homi.pc,alcc.pc,incarc.pc,prop18.24
2008,North Carolina,NC,37,9309449,12.31,South,0,0,0,6.208333333,344.0375472,456.8046938,6.434322805,2.034,429.2090756,9.781921572
2008,North Dakota,ND,38,657569,8.51,Midwest,0,1,0,3.108333333,254.4219694,217.4676726,1.672828251,2.936,209.7118325,12.51686135
2008,Ohio,OH,39,11515391,9.67,Midwest,0,0,0,6.6,273.3558939,346.3972695,4.750164367,2.0495,423.3551427,9.460903238
2008,Oklahoma,OK,40,3668976,13.91,South,0,0,0,3.616666667,315.0470322,521.7804641,5.859945663,1.967,489.6461574,10.32566035
2008,Oregon,OR,41,3768748,9.73,West,0,1,0,6.275,264.4114173,260.6170537,2.308458936,2.5416,359.2970398,9.469431228
2008,Pennsylvania,PA,42,12612285,10.53,Northeast,1,1,0,5.35,235.0168903,399.1267245,5.589788052,2.229,379.9232256,9.767278491
2008,Rhode Island,RI,44,1055003,3.94,Northeast,1,0,1,7.6,307.1081314,248.8144583,2.93838027,2.4559,354.4065751,11.22366477
2008,South Carolina,SC,45,4528996,13.17,South,0,0,0,7.291666667,338.1764965,716.2514606,6.778544295,2.3953,522.698629,10.21308034
2008,South Dakota,SD,46,799124,10.5,Midwest,0,1,0,3.083333333,284.4364579,274.0500848,4.630069927,2.6567,417.5822526,10.29026784
2008,Tennessee,TN,47,6247411,15.46,South,0,0,0,6.516666667,401.2382089,712.3110677,6.594731802,1.8668,227.6783135,9.430978689
2008,Texas,TX,48,24309039,10.83,South,0,0,0,4.866666667,359.862025,502.7553742,5.635763717,2.2835,572.6100485,10.33166305
2008,Utah,UT,49,2663029,9.68,West,0,0,0,3.341666667,289.8579024,229.9636992,1.539600207,1.407,192.7128845,12.00047014
2008,Vermont,VT,50,624151,8.19,Northeast,0,0,0,4.566666667,208.1227139,134.1021644,2.723699874,2.7902,222.7025191,10.43273182
2008,Virginia,VA,51,7833496,10.18,South,0,0,0,4.275,303.159662,250.9862774,4.723306171,2.1191,396.3747476,10.1179601
2008,Washington,WA,53,6562231,8.69,West,0,0,0,5.291666667,227.7426686,330.6040278,2.941072937,2.3692,261.9231173,9.7894908
2008,West Virginia,WV,54,1840310,12.66,South,0,1,0,4.75,NA,268.3786971,3.640690971,1.7866,266.0421342,9.029456994
2008,Wisconsin,WI,55,5640996,7.72,Midwest,0,0,1,4.983333333,330.6153736,272.3100672,2.588195418,3.0091,394.1857076,9.851292219
2008,Wyoming,WY,56,546043,16.91,West,0,0,0,2.933333333,371.5824578,241.3729322,2.197629124,2.8664,233.864366,10.43489249
2009,Alabama,AL,1,4757938,17.19,South,0,0,1,10.08333333,355.5531829,438.6774271,6.767637577,1.9811,553.979476,10.02291329
2009,Alaska,AK,2,698895,14.68,West,0,0,0,7.983333333,282.87511,629.8514083,3.147826211,3.0202,550.297255,10.48068737
2009,Arizona,AZ,4,6343154,13.49,West,0,0,0,9.666666667,361.17679,437.4479951,5.990710615,2.3802,497.749227,9.923107653
2009,Arkansas,AR,5,2896843,16.03,South,0,0,0,7.725,344.1677716,508.3465,6.179140533,1.7769,460.4322706,9.733112909
2009,California,CA,6,36961229,8.17,West,1,1,1,11.54166667,329.7482343,467.9552187,5.335320425,2.2827,456.7759368,10.50383092
2009,Colorado,CO,8,4972195,11.58,West,0,0,0,7.875,350.6499645,339.1459909,3.197782871,2.7013,357.3472078,9.760478018
2009,Connecticut,CT,9,3561807,4.9,Northeast,1,1,1,8.325,296.366423,294.2888259,2.97601751,2.3147,506.8494728,9.128596805
2009,Delaware,DE,10,891730,8.76,South,0,1,1,8.341666667,349.7695491,636.0669709,4.597804268,3.3054,738.0036558,10.06941563
2009,District of Columbia,DC,11,592228,15.96,South,NA,NA,NA,10,876.1828215,957.7392491,24.48381367,3.8757,NA,14.34312461
2009,Florida,FL,12,18652644,11.98,South,0,0,0,9.558333333,387.2641326,603.2603206,5.452310139,2.5775,490.8741088,9.280250028
2009,Georgia,GA,13,9620846,13.06,South,0,0,0,10.40833333,361.8080988,431.4277559,5.883058517,2.0054,503.1678087,10.05841898
2009,Hawaii,HI,15,1346717,3.34,West,0,1,1,6.658333333,282.3161808,261.8961519,1.707856959,2.4926,237.6148812,9.57454313
2009,Idaho,ID,16,1554439,12.85,West,0,0,0,8.708333333,271.1589197,243.2388791,1.543965379,2.1924,329.2506171,9.982701155
2009,Illinois,IL,17,12796778,8.17,Midwest,0,1,1,10.18333333,397.2328034,495.5309844,6.040583028,2.3554,352.9091463,9.76031623
2009,Indiana,IN,18,6459325,11.33,Midwest,0,0,0,10.43333333,260.9560597,327.3252236,4.830226069,2.0511,375.7203733,10.04462541
2009,Iowa,IA,19,3032870,6.24,Midwest,0,0,1,6.4,265.6559628,278.5150699,1.252938636,2.3125,293.9130263,10.11619357
2009,Kansas,KS,20,2832704,10.76,Midwest,0,0,0,6.891666667,361.033133,400.1477034,4.412744854,1.9897,305.1501322,10.19894772
2009,Kentucky,KY,21,4317074,12.78,South,0,0,0,10.76666667,242.1779196,250.5400649,4.262146074,1.8457,289.3858201,9.521101561
2009,Louisiana,LA,22,4491648,18.03,South,0,0,0,6.791666667,350.0719558,631.1491907,11.77741444,2.6339,442.7996139,10.53470797
2009,Maine,ME,23,1329590,8.58,Northeast,0,1,0,8.391666667,215.0286931,116.8781354,1.955490038,2.5453,155.9879361,8.805270798
2009,Maryland,MD,24,5730388,10.19,South,1,1,1,7.55,359.644059,579.1056382,7.678363141,2.1872,383.2550257,9.636642405
2009,Massachusetts,MA,25,6517613,3.1,Northeast,0,1,1,8.075,257.5022481,465.3544173,2.654346001,2.4936,171.1669594,10.35610737
2009,Michigan,MI,26,9901591,11.08,Midwest,0,0,0,13.13333333,256.7163196,496.910042,6.291918137,2.225,459.2999246,9.824552438
2009,Minnesota,MN,27,5281203,6.17,Midwest,0,1,0,7.908333333,259.5810083,242.3690208,1.401195902,2.5931,176.2666574,9.622845401
2009,Mississippi,MS,28,2958774,16.65,South,0,0,0,9.358333333,297.2852945,279.0682898,6.556769797,2.2579,403.0723536,10.30014459
2009,Missouri,MO,29,5961088,13.71,Midwest,0,0,0,9.025,343.6620966,488.6020807,6.492103455,2.4309,511.970298,9.871083936
2009,Montana,MT,30,983982,16.04,West,0,0,0,7.116666667,301.3266503,281.1027031,3.25209201,2.9646,167.7876221,9.720401389
2009,Nebraska,NE,31,1812683,7.26,Midwest,0,0,0,4.658333333,NA,284.5505805,2.261840598,2.2944,247.6991289,10.11346165
2009,Nevada,NV,32,2684665,15.11,West,0,0,0,11.725,376.7695411,688.4657862,5.810780861,3.2053,468.2148424,9.187626762
2009,New Hampshire,NH,33,1316102,6.34,Northeast,0,0,0,6.141666667,254.7674876,160.6258481,0.83580148,4.4694,221.4873923,9.37495726
2009,New Jersey,NJ,34,8755602,4.7,Northeast,0,1,1,8.933333333,475.2271746,306.0212193,3.643381689,2.3398,241.7309512,8.696866303
2009,New Mexico,NM,35,2036802,14.48,West,0,0,0,7.05,324.7738366,614.2472366,9.721121641,2.3798,184.7013112,9.937637532
2009,New York,NY,36,19307066,4.79,Northeast,0,1,1,8.366666667,437.7671884,384.9834045,4.045151138,2.0815,302.8891081,10.19368764
2009,North Carolina,NC,37,9449566,11.59,South,0,0,0,11.03333333,342.4178423,396.3885749,5.174840834,2.0093,424.7073358,9.843499691
2009,North Dakota,ND,38,664968,8.92,Midwest,0,1,0,3.916666667,260.9148109,257.3056147,1.804598116,2.956,215.9502412,12.18208997
2009,Ohio,OH,39,11528896,8.5,Midwest,0,0,0,10.14166667,265.58484,327.6809852,4.571122855,2.0298,421.4453838,9.524138304
2009,Oklahoma,OK,40,3717572,14.33,South,0,0,0,6.558333333,322.3609388,492.9561553,6.294430881,1.9281,485.9085446,10.21766357
2009,Oregon,OR,41,3808600,10.31,West,0,1,0,10.79166667,268.6288925,259.4129076,2.310560311,2.5944,360.6312031,9.442078454
2009,Pennsylvania,PA,42,12666858,10.41,Northeast,1,1,0,7.975,232.930692,375.1838064,5.242026081,2.2693,391.2967209,9.887321702
2009,Rhode Island,RI,44,1053646,5.02,Northeast,1,0,1,11.39166667,302.8531404,251.127988,3.037073173,2.4696,323.9228356,11.42338129
2009,South Carolina,SC,45,4589872,13.52,South,0,0,0,11.40833333,280.6396344,664.3758257,6.645065483,2.3449,515.7224428,10.2890451
2009,South Dakota,SD,46,807067,9.31,Midwest,0,1,0,4.583333333,289.4431317,216.4628216,3.717163507,2.6494,418.4287054,10.13435068
2009,Tennessee,TN,47,6306019,15.06,South,0,0,0,10.11666667,402.9007842,657.5463854,7.421480969,1.8254,235.0769955,9.539330598
2009,Texas,TX,48,24801761,10.98,South,0,0,0,7.541666667,362.3412063,485.2639294,5.362522443,2.2642,561.7947855,10.27572195
2009,Utah,UT,49,2723421,10.46,West,0,0,0,7.258333333,287.5060448,218.8056859,1.432022445,1.3587,192.5519411,11.72694196
2009,Vermont,VT,50,624817,8.72,Northeast,0,0,0,6.166666667,227.1064968,132.6788484,1.280374894,2.7747,248.3927294,10.42401215
2009,Virginia,VA,51,7925937,10.28,South,0,0,0,6.833333333,295.1701483,224.8945456,4.668217777,2.1056,371.1863973,10.09194244
2009,Washington,WA,53,6667426,9.14,West,0,0,0,8.266666667,216.4253492,333.292038,2.849675422,2.3449,256.935735,9.780041053
2009,West Virginia,WV,54,1847775,13.21,South,0,1,0,8.3,241.3713791,296.0317138,4.546008037,1.7708,273.9511034,9.093260814
2009,Wisconsin,WI,55,5669264,7.91,Midwest,0,0,1,8.958333333,337.8921849,255.8356781,2.575290196,2.9648,392.3789755,9.76781113
2009,Wyoming,WY,56,559851,17.59,West,0,0,0,6.258333333,370.0984726,211.6634605,1.964808494,2.7347,270.7863342,10.25915824
2010,Alabama,AL,1,4780118,16.18,South,0,0,1,10.375,339.0083676,378.4007006,5.752996056,1.9755,550.6349425,10.02531221
2010,Alaska,AK,2,710246,20.51,West,0,0,0,8.133333333,273.7079829,634.4280714,4.364684912,3.031,530.9428001,10.5560925
2010,Arizona,AZ,4,6392292,14.53,West,0,0,0,10.3,346.1982025,408.6171283,6.382687149,2.393,543.9989287,9.925174476
2010,Arkansas,AR,5,2916029,14.39,South,0,0,0,7.858333333,341.697562,499.8921478,4.595290376,1.7731,486.6892613,9.771372953
2010,California,CA,6,37254522,7.7,West,1,1,1,12.45833333,319.1129388,435.7162333,4.855786366,2.1646,437.0502996,10.53476008
2010,Colorado,CO,8,5029319,10.72,West,0,0,0,9.141666667,339.4296524,322.3100384,2.56495959,2.7074,362.9517237,9.696416872
2010,Connecticut,CT,9,3574151,5.85,Northeast,1,1,1,9.558333333,293.1045722,278.3877906,3.721163432,2.3527,496.5095207,9.249328186
2010,Delaware,DE,10,897947,9.88,South,0,1,1,8.658333333,350.4661188,618.856124,5.679622517,3.3811,710.28691,10.11223965
2010,District of Columbia,DC,11,601767,14.61,South,NA,NA,NA,9.95,743.9756584,923.4471149,21.93540025,3.8302,NA,14.26508445
2010,Florida,FL,12,18804589,11.44,South,0,0,0,10.825,384.9592246,537.0072167,5.24871881,2.5252,480.0636696,9.258807536
2010,Georgia,GA,13,9688737,12.61,South,0,0,0,10.65833333,338.330992,397.5027911,5.728300809,1.9822,490.8895762,10.03770536
2010,Hawaii,HI,15,1360304,3.21,West,0,1,1,6.825,273.8358485,263.0294405,1.837824486,2.4782,247.2241499,9.622328465
2010,Idaho,ID,16,1567658,12.73,West,0,0,0,8.758333333,276.9098872,219.5631955,1.403367316,2.1698,318.8833279,9.823867131
2010,Illinois,IL,17,12831572,8.19,Midwest,0,1,1,10.46666667,388.4870848,439.7590568,5.486467286,2.3529,377.3349049,9.712314229
2010,Indiana,IN,18,6484050,10.82,Midwest,0,0,0,10.08333333,240.2356552,319.4762533,4.133219207,2.0309,377.1716751,10.03748287
2010,Iowa,IA,19,3046877,6.79,Midwest,0,0,1,6.116666667,265.353672,267.5854654,1.247178669,2.3036,310.383386,10.05324929
2010,Kansas,KS,20,2853120,10.44,Midwest,0,0,0,6.933333333,370.2963773,368.1934163,3.3997869,1.9515,317.3718596,10.10660593
2010,Kentucky,KY,21,4339330,12.48,South,0,0,0,10.26666667,232.8930964,240.0370564,4.332466072,1.8327,285.1592297,9.561883463
2010,Louisiana,LA,22,4533500,19.11,South,0,0,0,7.516666667,407.9188265,545.7372891,11.02900629,2.5476,354.8472483,10.44769846
2010,Maine,ME,23,1328354,7.86,Northeast,0,1,0,8.416666667,213.7231491,120.2239764,1.806747298,2.56,147.0993425,8.736100221
2010,Maryland,MD,24,5773787,9.26,South,1,1,1,7.825,354.4813828,540.0441686,7.378173112,2.2053,394.6456632,9.660516408
2010,Massachusetts,MA,25,6547788,4.03,Northeast,0,1,1,8.058333333,298.9406499,466.157426,3.268279303,2.4969,170.4697831,10.4341451
2010,Michigan,MI,26,9884112,10.98,Midwest,0,0,0,12.19166667,249.9769327,486.7710928,5.868003114,2.2301,446.3021058,9.88522411
2010,Minnesota,MN,27,5303933,6.76,Midwest,0,1,0,7.391666667,254.6977875,234.147,1.809977615,2.4421,177.170413,9.468165793
2010,Mississippi,MS,28,2968129,16.05,South,0,0,0,10.08333333,347.8622391,262.6233563,6.873016638,2.2233,377.7800763,10.29422854
2010,Missouri,MO,29,5988941,13.93,Midwest,0,0,0,9.508333333,340.2103978,451.1649054,7.012925991,2.4053,510.5577096,9.835282808
2010,Montana,MT,30,989400,15.57,West,0,0,0,7.183333333,297.2508591,273.7012331,2.526783909,2.9835,165.2516677,9.598091041
2010,Nebraska,NE,31,1826311,8.16,Midwest,0,0,0,4.7,NA,275.9113864,2.956780088,2.2819,252.3119009,9.97604865
2010,Nevada,NV,32,2700683,14.49,West,0,0,0,13.73333333,365.5741899,658.0187308,5.850371924,3.3044,451.4413576,9.199028273
2010,New Hampshire,NH,33,1316457,8.22,Northeast,0,0,0,6.083333333,258.9526282,166.4315659,0.987499022,4.4989,198.7911493,9.382788993
2010,New Jersey,NJ,34,8791959,5.2,Northeast,0,1,1,9.658333333,454.9156792,303.5046001,4.219764901,2.353,246.2136141,8.743289066
2010,New Mexico,NM,35,2059199,14.84,West,0,0,0,7.775,292.83231,583.0908038,6.7987601,2.2774,182.3038958,9.913627751
2010,New York,NY,36,19378117,5.07,Northeast,0,1,1,8.716666667,430.3514113,390.2546362,4.479279385,2.0857,291.15316,10.22401275
2010,North Carolina,NC,37,9535762,11.57,South,0,0,0,10.71666667,343.4964086,358.702325,4.970761644,1.9992,423.4061211,9.957299331
2010,North Dakota,ND,38,672575,9.56,Midwest,0,1,0,3.691666667,273.5754377,228.6733822,1.486823031,2.9336,210.5341412,12.04271433
2010,Ohio,OH,39,11536763,9.95,Midwest,0,0,0,10.26666667,242.7890735,310.5463812,4.151944527,2.0155,421.8774365,9.556624402
2010,Oklahoma,OK,40,3751582,14.31,South,0,0,0,6.5,310.9888042,477.2653243,5.197807218,1.9196,483.2094834,10.14959265
2010,Oregon,OR,41,3831083,11.33,West,0,1,0,10.69166667,266.1127415,249.3289756,2.505818851,2.5089,361.7514943,9.355175035
2010,Pennsylvania,PA,42,12702891,10.11,Northeast,1,1,0,8.166666667,232.0416667,361.7995305,5.140562097,2.304,370.5613155,9.932980153
2010,Rhode Island,RI,44,1052970,4.6,Northeast,1,0,1,11.625,300.4833946,254.5181724,2.754114552,2.5442,300.0085473,11.43090006
2010,South Carolina,SC,45,4625358,13.92,South,0,0,0,11.3,303.3278721,597.9645251,5.729286252,2.3121,497.0858472,10.29885999
2010,South Dakota,SD,46,814198,9.23,Midwest,0,1,0,4.908333333,296.1196171,266.8883982,2.824865696,2.691,416.1149991,10.02112315
2010,Tennessee,TN,47,6346281,14.42,South,0,0,0,9.825,404.473108,607.4423745,5.656856354,1.8773,235.051048,9.554764511
2010,Texas,TX,48,25146072,10.93,South,0,0,0,8.191666667,357.4991752,445.3260135,4.96697854,2.2292,561.0697369,10.23418892
2010,Utah,UT,49,2763891,12.16,West,0,0,0,7.933333333,252.7957868,212.4541091,1.917586475,1.3491,196.896332,11.47307782
2010,Vermont,VT,50,625727,10.21,Northeast,0,0,0,6.316666667,242.278182,129.9288667,1.11869873,2.7974,242.4379961,10.41958589
2010,Virginia,VA,51,8001046,10.69,South,0,0,0,7.291666667,292.336777,210.072533,4.699385555,2.1249,379.3379016,10.01825966
2010,Washington,WA,53,6724540,8.92,West,0,0,0,9.133333333,216.446032,312.0510845,2.290119473,2.253,253.2217817,9.647640531
2010,West Virginia,WV,54,1853008,14.23,South,0,1,0,8.633333333,238.2612487,298.3257493,3.13004585,1.7751,273.7171129,9.130160675
2010,Wisconsin,WI,55,5687285,8.57,Midwest,0,0,1,8.5,341.5162068,246.3741486,2.725377751,2.937,386.5288974,9.661425452
2010,Wyoming,WY,56,563775,15.53,West,0,0,0,6.941666667,348.0111747,196.7096803,1.419005809,2.6561,332.5794865,9.980212122
2011,Alabama,AL,1,4799642,15.99,South,0,0,1,9.583333333,337.2126504,413.9267054,6.229631293,1.9842,547.2908188,10.03621744
2011,Alaska,AK,2,722349,17.01,West,0,0,0,7.733333333,275.4901024,607.1857232,4.153117122,2.8594,626.843811,10.54134447
2011,Arizona,AZ,4,6473416,14.68,West,0,0,0,9.433333333,320.6807658,407.6981921,6.132774412,2.3878,517.377533,10.02992132
2011,Arkansas,AR,5,2941038,16,South,0,0,0,7.908333333,308.5305256,476.4644319,5.440256127,1.719,479.0825552,9.847867848
2011,California,CA,6,37636311,7.77,West,1,1,1,11.89166667,310.8514009,406.923516,4.761359316,2.2526,392.1160073,10.54393191
2011,Colorado,CO,8,5121900,10.91,West,0,0,0,8.691666667,326.0508796,311.0173959,3.026220738,2.7247,342.8219996,9.702138678
2011,Connecticut,CT,9,3588632,5.84,Northeast,1,1,1,9.016666667,285.7356229,271.9699317,3.594684548,2.3515,474.3311657,9.387163721
2011,Delaware,DE,10,907590,8.13,South,0,1,1,7.608333333,343.5471964,561.4870151,5.288731696,3.5505,721.250785,10.14105431
2011,District of Columbia,DC,11,620290,11.68,South,NA,NA,NA,10.19166667,793.0161699,821.5512099,17.41121089,3.8254,NA,13.48789932
2011,Florida,FL,12,19055607,11.91,South,0,0,0,10,377.5739078,510.1595557,5.163834456,2.5706,467.2325579,9.275358303
2011,Georgia,GA,13,9803630,12.54,South,0,0,0,10.15833333,351.2168452,369.3835855,5.599966543,1.9827,481.7501272,10.10100454
2011,Hawaii,HI,15,1379562,3.42,West,0,1,1,6.833333333,270.5931303,249.7169391,1.449735496,2.5133,267.2587386,9.604815095
2011,Idaho,ID,16,1584272,12.33,West,0,0,0,8.166666667,268.3251361,199.902542,2.209216599,2.1765,324.3129968,9.805481372
2011,Illinois,IL,17,12867783,8.54,Midwest,0,1,1,9.758333333,360.0853387,417.647702,6.069421593,2.3503,376.3429955,9.724674361
2011,Indiana,IN,18,6517250,9.7,Midwest,0,0,0,8.908333333,244.6277187,327.0244352,4.695231885,2.0221,375.1582339,10.10895679
2011,Iowa,IA,19,3066772,7.14,Midwest,0,0,0,5.65,246.9371704,255.6107855,1.434733329,2.3649,297.2180521,10.1985888
2011,Kansas,KS,20,2869677,11.36,Midwest,0,0,0,6.383333333,350.4924073,351.8862924,3.868031141,1.8989,322.5450112,10.14580592
2011,Kentucky,KY,21,4370817,13.83,South,0,0,0,9.375,207.3525384,235.9741897,3.45473169,1.792,273.4271419,9.646962656
2011,Louisiana,LA,22,4576244,18.76,South,0,0,0,7.433333333,449.9978585,543.3932282,11.05710272,2.5723,347.2935447,10.38743341
2011,Maine,ME,23,1328473,9.5,Northeast,0,1,0,7.725,213.4029069,121.3423231,1.957134244,2.6043,148.8927513,8.773199105
2011,Maryland,MD,24,5840241,9.21,South,1,1,1,7.316666667,350.2081507,486.5895089,6.831909848,2.1939,392.5009259,9.681151498
2011,Massachusetts,MA,25,6614218,3.69,Northeast,0,1,1,7.225,298.9166671,424.0561772,2.781885931,2.5407,173.3689455,10.45682802
2011,Michigan,MI,26,9883053,11.79,Midwest,0,0,0,10.00833333,240.4621325,436.241716,6.243010131,2.2504,434.1168665,10.05179707
2011,Minnesota,MN,27,5346620,7.19,Midwest,0,1,0,6.525,250.7939595,229.0793062,1.402755386,2.4703,174.1099985,9.441928508
2011,Mississippi,MS,28,2979147,17.9,South,0,0,0,9.775,208.6503284,261.0478771,7.787463996,2.2201,359.8681099,10.38479138
2011,Missouri,MO,29,6011182,13.99,Midwest,0,0,0,8.641666667,335.3417015,441.211063,6.088652781,2.447,515.1898578,9.845722533
2011,Montana,MT,30,997518,16.34,West,0,0,0,6.625,302.9519267,273.2782767,2.907215709,2.9748,171.1247316,9.720389525
2011,Nebraska,NE,31,1840914,8.9,Midwest,0,0,0,4.4,NA,250.0931602,3.69381731,2.2849,252.9721649,9.982006572
2011,Nevada,NV,32,2713114,13.66,West,0,0,0,13.31666667,306.8429856,564.4068034,5.123264264,3.3528,448.15662,9.143593354
2011,New Hampshire,NH,33,1320444,6.36,Northeast,0,0,0,5.45,263.0175911,215.6850272,1.211713636,4.7592,183.4988837,9.537404125
2011,New Jersey,NJ,34,8828552,5.52,Northeast,0,1,1,9.375,417.4410481,303.821057,4.304216592,2.3655,235.0895141,8.813034535
2011,New Mexico,NM,35,2080707,14.82,West,0,0,0,7.216666667,297.0624889,564.5196561,7.593572762,2.3466,184.2642909,10.00706578
2011,New York,NY,36,19499921,4.92,Northeast,0,1,1,8.358333333,419.9401628,393.3041575,3.94360572,2.1107,283.057557,10.21192568
2011,North Carolina,NC,37,9658913,11.73,South,0,0,0,10.23333333,342.2848927,340.8561605,5.155859671,2.0108,410.6259162,9.948597953
2011,North Dakota,ND,38,685526,8.87,Midwest,0,1,0,3.358333333,271.9079947,244.3379245,3.500961306,3.1767,202.034642,12.17964902
2011,Ohio,OH,39,11545735,10.51,Midwest,0,0,0,8.816666667,259.8535303,300.6997822,4.330603465,2.0173,415.3655008,9.620904482
2011,Oklahoma,OK,40,3788824,16.54,South,0,0,0,5.591666667,316.1403116,451.3009842,5.595403745,1.9228,467.7968678,10.17300539
2011,Oregon,OR,41,3872672,10.4,West,0,1,0,9.608333333,802.1076921,246.8321614,2.169045042,2.5913,354.4839325,9.379561554
2011,Pennsylvania,PA,42,12747052,11,Northeast,1,1,0,7.741666667,248.6221912,357.337524,5.012923772,2.327,380.5978041,9.966573342
2011,Rhode Island,RI,44,1053829,3.01,Northeast,1,0,1,11.01666667,293.3113437,243.4930145,1.897841111,2.5512,287.7127124,11.48684239
2011,South Carolina,SC,45,4672655,14.8,South,0,0,0,10.45,335.7620025,590.1141856,6.84835495,2.3121,478.1649833,10.30662711
2011,South Dakota,SD,46,823740,8.4,Midwest,0,1,0,4.6,343.9191978,253.1138466,2.427950567,2.7697,431.0826232,10.07602185
2011,Tennessee,TN,47,6400298,14.39,South,0,0,0,9.108333333,402.856242,601.7688551,5.937223548,2.0355,229.4268173,9.615315197
2011,Texas,TX,48,25645504,10.27,South,0,0,0,8.016666667,350.3109161,403.9850416,4.406230425,2.2672,551.180433,10.24380802
2011,Utah,UT,49,2814797,12.09,West,0,0,0,7.058333333,247.4423555,195.2893939,1.776327032,1.3582,188.0775061,11.43173782
2011,Vermont,VT,50,627197,11.66,Northeast,0,0,0,5.566666667,241.5509003,145.7277379,1.753834919,2.8514,244.1019329,10.55754813
2011,Virginia,VA,51,8102437,10.39,South,0,0,0,6.541666667,290.1596149,193.892282,3.75195759,2.1209,357.4480122,10.00706689
2011,Washington,WA,53,6827479,8.84,West,0,0,0,8.525,209.696727,292.7727789,2.387411225,2.2471,250.5902984,9.698772175
2011,West Virginia,WV,54,1856606,14.43,South,0,1,0,7.825,237.907235,291.391927,4.68596999,1.779,277.334017,9.231961842
2011,Wisconsin,WI,55,5705840,7.71,Midwest,0,0,0,7.533333333,332.4313335,247.6410134,2.418574653,2.986,391.7389902,9.697547258
2011,Wyoming,WY,56,567491,16.75,West,0,0,0,6.133333333,388.9048461,216.2148827,3.17185647,2.6602,337.8027141,9.919284187
2012,Alabama,AL,1,4816632,16.98,South,0,0,1,8.158333333,264.6039805,443.2765468,7.100397124,2.003,544.5713935,10.07818775
2012,Alaska,AK,2,730810,17.72,West,0,0,0,7.25,269.2902396,599.6086534,4.10503414,2.8324,626.0177064,10.64258265
2012,Arizona,AZ,4,6556344,14.1,West,0,0,0,8.35,350.7900135,422.781355,5.460360225,2.4311,512.1451834,10.11557934
2012,Arkansas,AR,5,2952876,16.51,South,0,0,0,7.266666667,309.7996665,463.1755617,5.892560338,1.8041,475.5702576,9.852670787
2012,California,CA,6,37944551,7.91,West,1,1,1,10.525,309.0535977,419.1906237,4.96513979,2.3561,350.3401582,10.5495457
2012,Colorado,CO,8,5193660,12.43,West,0,0,0,8,332.5208042,304.1978104,2.926645179,2.7555,315.5578147,9.677010588
2012,Connecticut,CT,9,3595211,6.4,Northeast,1,1,1,8.358333333,285.6855968,279.983567,3.254329162,2.3845,454.6881949,9.500501732
2012,Delaware,DE,10,915518,10.54,South,0,1,1,7.066666667,341.7737281,545.2650849,6.11675576,3.5933,735.102969,10.12861965
2012,District of Columbia,DC,11,635737,9.16,South,NA,NA,NA,8.975,782.7136064,785.2303704,13.84220204,3.8438,NA,12.79428719
2012,Florida,FL,12,19302016,12.15,South,0,0,0,8.666666667,340.2908795,482.2190594,5.227433238,2.7478,456.6051546,9.23396433
2012,Georgia,GA,13,9903580,12.79,South,0,0,0,9.041666667,351.0750658,374.5312301,5.886760141,1.9852,477.3829262,10.19599189
2012,Hawaii,HI,15,1395199,3.36,West,0,1,1,5.9,266.6286315,240.6108376,1.505161629,2.5334,262.399844,9.568871325
2012,Idaho,ID,16,1595910,13.1,West,0,0,0,7.4,267.2456467,207.9064609,1.879805252,2.2007,312.6742736,9.788481838
2012,Illinois,IL,17,12883029,8.97,Midwest,0,1,1,9.05,353.2010989,409.7328353,5.976855288,2.3549,383.0465646,9.750561032
2012,Indiana,IN,18,6538989,12.16,Midwest,0,0,0,8.225,184.0039798,340.0678606,4.694915376,2.0839,363.7106592,10.19413087
2012,Iowa,IA,19,3076844,6.98,Midwest,0,0,0,5.058333333,239.6936601,263.8417807,1.592540928,2.4017,283.8947961,10.30251707
2012,Kansas,KS,20,2886024,13.06,Midwest,0,0,0,5.716666667,335.2362974,353.6699626,2.945228453,1.9497,326.4699115,10.29377972
2012,Kentucky,KY,21,4387865,14.67,South,0,0,0,8.2,221.7251442,219.9475143,4.580815499,1.8685,277.7204859,9.744169749
2012,Louisiana,LA,22,4602067,18.42,South,0,0,0,6.766666667,420.7674508,485.6513388,10.62566017,2.5942,339.9559372,10.32936084
2012,Maine,ME,23,1328094,9.02,Northeast,0,1,0,7.191666667,212.7861431,120.4734002,1.957692754,2.6499,148.8599452,8.754346708
2012,Maryland,MD,24,5888375,9.83,South,1,1,1,6.866666667,341.6392468,470.6391831,6.33451504,2.205,369.9322818,9.590755347
2012,Massachusetts,MA,25,6664269,3.37,Northeast,0,1,1,6.7,289.334059,404.0353113,1.815653,2.5628,166.965049,10.41714662
2012,Michigan,MI,26,9898289,12.23,Midwest,0,0,0,9.058333333,234.0303461,447.1580896,7.082032056,2.2705,440.4195513,10.21714848
2012,Minnesota,MN,27,5377500,6.95,Midwest,0,1,0,5.65,250.5997211,229.1027429,1.841004184,2.707,175.1929335,9.413011055
2012,Mississippi,MS,28,2984599,18.3,South,0,0,0,8.825,189.707227,253.1663383,7.136637116,2.2376,383.870664,10.4610673
2012,Missouri,MO,29,6026027,14.49,Midwest,0,0,0,7.191666667,323.3805624,444.720875,6.471925864,2.4221,517.8370425,9.875809359
