"","State_code","Year","State","X","Population","Mechanism","pol_ubc","pol_vmisd","pol_mayissue","Age.Adjusted.Rate","logy","ur","law.officers","law.officers.pc","vcrime","vcrime.pc","alcc.pc","incarc","incarc.pc","prop18.24","Region"
"521","MO",2019,"Missouri",943,6140475,"Firearm",0,0,0,20.52,3.02140002030257,3.20833333333333,20569,334.974085880978,30104,490.255232697796,2.5582,26012,423.615436916525,9.14884867081129,"Midwest"
"522","MO",2017,"Missouri",841,6111382,"Firearm",0,0,0,21.33,3.06011453248326,3.74166666666667,20574,336.65053174552,31851,521.175079548292,2.5307,32564,532.841835120109,9.32416521606702,"Midwest"
"523","MO",2013,"Missouri",637,6042989,"Firearm",0,0,0,14.34,2.66305283517147,6.775,20093,332.501018949397,27526,455.503063136471,2.4435,31499,521.248673462752,9.86990778409509,"Midwest"
"524","MO",2016,"Missouri",790,6091384,"Firearm",0,0,0,18.83,2.93545134266906,4.55,20361,334.259012401779,33066,542.832302150053,2.4902,32427,532.342075298487,9.48543115932208,"Midwest"
"525","MO",2012,"Missouri",586,6026027,"Firearm",0,0,0,14.49,2.67345875633259,7.19166666666667,19487,323.380562350617,26799,444.72087496455,2.4221,31205,517.83704254893,9.87580935889198,"Midwest"
"526","MS",2005,"Mississippi",230,2905943,"Firearm",0,0,0,15.98,2.77133794033813,7.6,8502,292.572841242929,7917,272.44168244181,2.1784,11310,389.2024034883,10.7826960129638,"South"
"527","MS",2013,"Mississippi",638,2989839,"Firearm",0,0,0,17.66,2.87130219517581,8.49166666666667,4629,154.82439020964,8812,294.731589226042,2.2444,11197,374.501770831138,10.548895493743,"South"
"528","MS",2021,"Mississippi",1046,2949965,"Firearm",NA,NA,NA,33.82,3.52105234347043,5.5,6933,235.01973752231,7258,246.036817385969,2.3889,8556,290.037339426061,NA,"South"
"529","MS",2006,"Mississippi",281,2904978,"Firearm",0,0,0,16.54,2.80578168959555,6.375,9200,316.697751239424,8845,304.477348881816,2.2327,11524,396.698357095992,10.5362587943867,"South"
"530","MS",2007,"Mississippi",332,2928350,"Firearm",0,0,0,18.28,2.905807566026,6.15,8651,295.422336810832,8300,283.436064678061,2.2648,12684,433.144945105606,10.3909710246384,"South"
"531","MS",2010,"Mississippi",485,2968129,"Firearm",0,0,0,16.05,2.77570884957602,10.0833333333333,10325,347.862239141223,7795,262.623356329863,2.2233,11213,377.78007627027,10.2942285396499,"South"
"532","MS",2015,"Mississippi",740,2990231,"Firearm",0,0,0,19.49,2.96990151351947,6.48333333333333,5517,184.500796092342,8788,293.890338238083,2.243,10021,335.124610774218,10.2062225131179,"South"
"533","MS",2014,"Mississippi",689,2991892,"Firearm",0,0,0,18.3,2.90690105984738,7.59166666666667,4162,139.109299399845,8840,295.46521064263,2.2347,8955,299.308932274293,10.4041909159369,"South"
"534","MS",2020,"Mississippi",995,2956870,"Firearm",0,0,0,28.7,3.35689712276558,8.05,7824,264.604125308181,8323,281.480078596624,2.401,7834,264.942320764863,NA,"South"
"535","MS",2018,"Mississippi",893,2982879,"Firearm",0,0,0,22.86,3.12938865836666,4.95833333333333,4263,142.915619440145,7715,258.642740788346,2.1777,10061,337.291589769481,9.60882516722464,"South"
"536","MS",2004,"Mississippi",179,2889010,"Firearm",0,0,0,16.41,2.797890905102,6.15833333333333,8869,306.990976147538,8341,288.714819263346,2.1409,11615,402.040837518735,11.0267877231301,"South"
"537","MS",2003,"Mississippi",128,2868312,"Firearm",0,0,0,16.81,2.82197394742052,6.14166666666667,7832,273.05258284315,9069,316.178993080251,2.1286,12400,432.310013694466,11.1013376508553,"South"
"538","MS",2008,"Mississippi",383,2947806,"Firearm",0,0,0,19.25,2.95751106073379,6.70833333333333,8248,279.80131664024,8706,295.338295668032,2.2832,12399,420.61791040523,10.3465764029248,"South"
"539","MS",2017,"Mississippi",842,2990674,"Firearm",0,0,0,21.43,3.06479180948549,5.23333333333333,3314,110.811141568757,7471,249.809909070664,2.1975,10426,348.617067590784,9.83530254206946,"South"
"540","MS",2012,"Mississippi",587,2984599,"Firearm",0,0,0,18.3,2.90690105984738,8.825,5662,189.707227001014,7556,253.166338258506,2.2376,11457,383.870664032254,10.4610673044182,"South"
"541","MS",2011,"Mississippi",536,2979147,"Firearm",0,0,0,17.9,2.88480071284671,9.775,6216,208.650328432937,7777,261.047877127245,2.2201,10721,359.868109898572,10.3847913759248,"South"
"542","MS",2002,"Mississippi",77,2858681,"Firearm",0,0,0,17.34,2.8530159713524,6.425,8381,293.177168071569,9594,335.609324720037,2.1321,11920,416.975521228147,11.0979853995601,"South"
"543","MS",2016,"Mississippi",791,2990595,"Firearm",0,0,0,19.82,2.98669152890184,5.96666666666667,4142,138.500866884349,9084,303.752263345588,2.231,10642,355.848919696582,9.98246951576639,"South"
"544","MS",2001,"Mississippi",26,2852994,"Firearm",0,0,0,17.64,2.87016905057865,5.49166666666667,8255,289.345158104083,9724,340.834926396621,2.1141,11497,402.980167501229,11.0846009490381,"South"
"545","MS",2019,"Mississippi",944,2978227,"Firearm",0,0,0,24.21,3.18676577094997,5.525,4477,150.324337265091,7481,251.189717909347,2.2103,10290,345.507578838013,9.52307831361938,"South"
"546","MS",2009,"Mississippi",434,2958774,"Firearm",0,0,0,16.65,2.81241021642645,9.35833333333333,8796,297.285294517256,8257,279.068289771371,2.2579,11926,403.072353616735,10.3001445869134,"South"
"547","MT",2013,"Montana",639,1014158,"Firearm",0,0,0,16.77,2.81959157583512,5.34166666666667,2542,250.651279189239,3283,323.716817300657,3.0722,1666,164.274205794363,9.8456049859457,"West"
"548","MT",2003,"Montana",129,919630,"Firearm",0,0,0,15.68,2.75238601492226,4.74166666666667,2750,299.033306873417,3321,361.12349531877,2.6215,1994,216.826332329306,10.3840675054098,"West"
"549","MT",2021,"Montana",1047,1104271,"Firearm",NA,NA,NA,25.11,3.22326617316949,3.38333333333333,3531,319.758465086922,5161,467.367158967319,3.3369,1784,161.554545940263,NA,"West"
"550","MT",2006,"Montana",282,952692,"Firearm",0,0,0,12.25,2.50552593699074,3.34166666666667,2753,288.970622194791,3531,370.633950951619,2.8667,1753,184.004903998354,10.4290788628434,"West"
"551","MT",2020,"Montana",996,1086193,"Firearm",0,0,0,20.72,3.03109941739128,5.84166666666667,3521,324.159702741594,5023,462.440836941501,3.314,1627,149.789217938249,NA,"West"
"552","MT",2011,"Montana",537,997518,"Firearm",0,0,0,16.34,2.79361608943186,6.625,3022,302.951926682025,2726,273.278276682727,2.9748,1707,171.124731583791,9.72038952548641,"West"
"553","MT",2010,"Montana",486,989400,"Firearm",0,0,0,15.57,2.74534598584591,7.18333333333333,2941,297.250859106529,2708,273.701233070548,2.9835,1635,165.25166767738,9.598091040954,"West"
"554","MT",2005,"Montana",231,940102,"Firearm",0,0,0,16.85,2.82435065679837,4.06666666666667,2796,297.414535869512,2616,278.26767733714,2.7821,1927,204.977757732672,10.4905637898866,"West"
"555","MT",2014,"Montana",690,1022657,"Firearm",0,0,0,16.09,2.77819796100429,4.66666666666667,2021,197.622467748228,3719,363.660543075538,3.083,1687,164.962445864058,9.80409426257182,"West"
"556","MT",2019,"Montana",945,1070123,"Firearm",0,0,0,18.89,2.93863268151342,3.5,3264,305.011666883153,4440,414.905576274877,3.1522,1985,185.492695699466,9.14726912417733,"West"
"557","MT",2018,"Montana",894,1061818,"Firearm",0,0,0,17.27,2.84897089215859,3.75,3029,285.265459805729,4003,376.994927567625,3.1055,1837,173.005166610474,9.25296865645609,"West"
"558","MT",2004,"Montana",180,930009,"Firearm",0,0,0,13.05,2.5687881337687,4.50833333333333,2761,296.878847409004,2693,289.567090210955,2.6579,1808,194.406720795175,10.4790383748974,"West"
"559","MT",2002,"Montana",78,911667,"Firearm",0,0,0,14.61,2.68170622576261,4.55,2707,296.928593444756,3181,348.92126182038,2.6503,1907,209.177254414167,10.0816416520506,"West"
"560","MT",2008,"Montana",384,976415,"Firearm",0,0,0,15.74,2.75620524298926,4.725,2661,272.52756256305,2973,304.481188838762,2.9669,1598,163.659919194195,9.94392753081425,"West"
"561","MT",2007,"Montana",333,964706,"Firearm",0,0,0,13.54,2.60564826748413,3.35833333333333,2741,284.12801413073,3611,374.310929962082,2.9438,1585,164.298760451371,10.051145115714,"West"
"562","MT",2012,"Montana",588,1004168,"Firearm",0,0,0,16.64,2.81180943539306,5.8,2405,239.501756678165,2774,276.248595852487,3.074,1677,167.00392762964,9.80640237979723,"West"
"563","MT",2015,"Montana",741,1031495,"Firearm",0,0,0,19.37,2.9637254774189,4.29166666666667,3191,309.356807352435,4014,389.143912476551,3.0909,1686,163.452076839927,9.69921638079526,"West"
"564","MT",2016,"Montana",792,1042137,"Firearm",0,0,0,18.99,2.94391252482419,4.325,3114,298.80908172342,4276,410.310736496257,3.1114,1718,164.853565318188,9.59025189771141,"West"
"565","MT",2001,"Montana",27,906961,"Firearm",0,0,0,17.77,2.87751164216656,4.60833333333333,2620,288.876809476923,3153,347.644496290359,2.5636,1708,188.321217781139,9.85080946148732,"West"
"566","MT",2009,"Montana",435,983982,"Firearm",0,0,0,16.04,2.77508560243837,7.11666666666667,2965,301.326650284253,2766,281.102703098227,2.9646,1651,167.787622131299,9.72040138945631,"West"
"567","MT",2017,"Montana",843,1053862,"Firearm",0,0,0,22.51,3.11395965491864,4.09166666666667,3034,287.893481309697,3896,369.687871846599,3.0954,1769,167.858789860532,9.41127734251037,"West"
"568","NC",2021,"North Carolina",1048,10551162,"Firearm",NA,NA,NA,17.2,2.84490938381941,4.875,33879,321.092596246745,43333,410.694101749172,2.3914,29271,277.419681358319,NA,"South"
"569","NC",2020,"North Carolina",997,10457177,"Firearm",0,0,0,16.17,2.78315767358902,7.275,34840,333.168311103465,43599,416.928966584385,2.3469,29737,284.369290105733,NA,"South"
"570","NC",2005,"North Carolina",232,8705407,"Firearm",0,0,0,12.74,2.54474665014402,5.6,29927,343.774851652542,40065,460.231210327099,1.9644,36646,420.956768592209,9.79021428865991,"South"
"571","NC",2014,"North Carolina",691,9937295,"Firearm",0,0,0,11.76,2.46470394247048,6.10833333333333,34520,347.378235223972,33958,341.722772645876,2.0718,37348,375.836683926561,9.84876803692622,"South"
"572","NC",2006,"North Carolina",283,8917270,"Firearm",0,0,0,12.55,2.52972066557779,5.13333333333333,30671,343.950558859382,41549,465.938566399806,2.0068,37725,423.055486712862,9.83383928040757,"South"
"573","NC",2013,"North Carolina",640,9846717,"Firearm",0,0,0,12.13,2.49568172295596,7.73333333333333,33505,340.265694647262,34914,354.575032470213,2.0386,37176,377.547156072425,9.96690552877602,"South"
"574","NC",2015,"North Carolina",742,10037218,"Firearm",0,0,0,12.47,2.52332575969195,5.65833333333333,34570,344.418144549615,36103,359.69130091625,2.1041,36888,367.512193119647,9.73119466137461,"South"
"575","NC",2003,"North Carolina",130,8422501,"Firearm",0,0,0,12.35,2.51365606307399,6.71666666666667,28458,337.880636642251,37737,448.049813232435,1.9993,33874,402.18457676645,9.7652229426865,"South"
"576","NC",2010,"North Carolina",487,9535762,"Firearm",0,0,0,11.57,2.44841554120559,10.7166666666667,32755,343.496408572278,34205,358.702324995108,1.9992,40375,423.406121083978,9.9572993307203,"South"
"577","NC",2007,"North Carolina",334,9118037,"Firearm",0,0,0,12.17,2.49897390699944,5.09166666666667,30631,335.938535893197,41647,456.754014049296,2.0447,38240,419.38851531311,9.69214097288704,"South"
"578","NC",2004,"North Carolina",181,8553152,"Firearm",0,0,0,12.22,2.50307395374345,5.85833333333333,29571,345.73219323122,37712,440.913478446308,1.9869,35544,415.566097738003,9.83839641806903,"South"
"579","NC",2002,"North Carolina",79,8326201,"Firearm",0,0,0,13.43,2.59749101053515,6.925,27852,334.510300676143,38570,463.236474834081,2.0164,32918,395.354375903248,9.98349667513431,"South"
"580","NC",2011,"North Carolina",538,9658913,"Firearm",0,0,0,11.73,2.46214966266538,10.2333333333333,33061,342.28489272033,32923,340.856160522411,2.0108,39662,410.625916187463,9.9485979527816,"South"
"581","NC",2001,"North Carolina",28,8210122,"Firearm",0,0,0,13.06,2.56955412384829,5.625,27636,336.608883522072,39960,486.716275348893,1.9965,32203,392.235340717227,10.045124786209,"South"
"582","NC",2012,"North Carolina",589,9751810,"Firearm",0,0,0,11.67,2.45702144629846,9.51666666666667,33353,342.018558606043,33985,348.499406776793,2.0387,37378,383.292947668176,9.98109026577428,"South"
"583","NC",2009,"North Carolina",436,9449566,"Firearm",0,0,0,11.59,2.45014265735166,11.0333333333333,32357,342.417842258576,37457,396.388574882698,2.0093,40133,424.707335765473,9.84349969088527,"South"
"584","NC",2019,"North Carolina",946,10501384,"Firearm",0,0,0,13.04,2.56802155649851,3.86666666666667,34248,326.128441736822,39120,372.522326580954,2.1976,34480,328.337674348448,9.44488049485492,"South"
"585","NC",2017,"North Carolina",844,10275758,"Firearm",0,0,0,13.63,2.61227324570844,4.525,35092,341.50278743427,37421,364.167782075055,2.1335,36663,356.791197301455,9.53276965958992,"South"
"586","NC",2016,"North Carolina",793,10161802,"Firearm",0,0,0,13.59,2.60933422816305,5.1,34778,342.242448731042,39175,385.512333344027,2.1219,35970,353.972651700948,9.66473155323381,"South"
"587","NC",2008,"North Carolina",385,9309449,"Firearm",0,0,0,12.31,2.51041194019636,6.20833333333333,32028,344.037547227553,42526,456.804693811632,2.034,39957,429.20907563917,9.78192157237233,"South"
"588","NC",2018,"North Carolina",895,10391358,"Firearm",0,0,0,13.25,2.58399755243223,3.99166666666667,34337,330.438042842908,36406,350.348818701078,2.1642,35157,338.329215488486,9.50986912922508,"South"
"589","ND",2005,"North Dakota",233,646089,"Firearm",0,1,0,8.9,2.18605127673809,3.30833333333333,1591,246.250903513293,694,107.415541821638,2.5982,1271,196.722123422624,13.1981816746609,"Midwest"
"590","ND",2007,"North Dakota",335,652822,"Firearm",0,1,0,8.28,2.11384296839717,3.01666666666667,1664,254.893370627828,1326,203.118154719051,2.8213,1392,213.228108121356,12.7075987022496,"Midwest"
"591","ND",2013,"North Dakota",641,723149,"Firearm",0,1,0,11.67,2.45702144629846,2.89166666666667,1992,275.461903425159,2251,311.277482233952,3.387,1257,173.823098697502,12.4286046679113,"Midwest"
"592","ND",2006,"North Dakota",284,649422,"Firearm",0,1,0,6.62,1.89009536994892,3.1,1619,249.298607069055,1241,191.093002700863,2.698,1337,205.87537841342,13.2413130445227,"Midwest"
"593","ND",2014,"North Dakota",692,738736,"Firearm",0,1,0,12.05,2.48906465993666,2.61666666666667,2157,291.985228823287,2253,304.980398951723,3.4189,1325,179.360421043512,12.3277565395219,"Midwest"
"594","ND",2020,"North Dakota",998,778962,"Firearm",0,1,0,13.37,2.59301339111385,4.99166666666667,2556,328.128971631479,2486,319.142653942041,3.2049,1111,142.62569932808,NA,"Midwest"
"595","ND",2012,"North Dakota",590,702227,"Firearm",0,1,0,10.42,2.34372703632522,2.93333333333333,1968,280.251257784164,1698,241.802152295483,3.4241,1413,201.216985390764,12.3151676611863,"Midwest"
"596","ND",2010,"North Dakota",488,672575,"Firearm",0,1,0,9.56,2.25758772706331,3.69166666666667,1840,273.57543768353,1538,228.67338215069,2.9336,1416,210.534141173847,12.0427143312362,"Midwest"
"597","ND",2002,"North Dakota",80,638168,"Firearm",0,1,0,9.12,2.21046980408624,3.375,1542,241.629163480463,491,76.9389878527284,2.4997,1094,171.428213260458,12.3523899662785,"Midwest"
"598","ND",2018,"North Dakota",896,760062,"Firearm",0,1,0,11.36,2.43009841329301,2.40833333333333,2477,325.894466504048,2136,281.029705471396,3.1645,1336,175.775134133794,11.1224409033347,"Midwest"
"599","ND",2011,"North Dakota",539,685526,"Firearm",0,1,0,8.87,2.18267479632149,3.35833333333333,1864,271.907994736888,1675,244.33792445509,3.1767,1385,202.034642012119,12.1796490203948,"Midwest"
"600","ND",2009,"North Dakota",437,664968,"Firearm",0,1,0,8.92,2.18829594659192,3.91666666666667,1735,260.914810938271,1711,257.305614706272,2.956,1436,215.950241214615,12.1820899652314,"Midwest"
"601","ND",2015,"North Dakota",743,755537,"Firearm",0,1,0,12.73,2.54396141256932,2.78333333333333,2349,310.904694277051,2213,292.90425220737,3.2566,1345,178.01907782147,12.090055777611,"Midwest"
"602","ND",2004,"North Dakota",182,644705,"Firearm",0,1,0,7.5,2.01490302054226,3.38333333333333,1614,250.34705795674,550,85.3103357349485,2.494,1095,169.845122963216,13.1919249889484,"Midwest"
"603","ND",2003,"North Dakota",131,638817,"Firearm",0,1,0,8.83,2.17815501461587,3.475,1569,245.610245187589,499,78.1131372521395,2.5615,1100,172.19328853177,12.7978748217408,"Midwest"
"604","ND",2017,"North Dakota",845,756755,"Firearm",0,1,0,13.16,2.57718192589717,2.60833333333333,2417,319.39002715542,2123,280.539936967711,3.1436,1335,176.411123811537,11.3709397543123,"Midwest"
"605","ND",2021,"North Dakota",1049,774948,"Firearm",NA,NA,NA,16.78,2.82018770103906,3.06666666666667,2520,325.183109060221,2136,275.631397203425,3.3034,1367,176.39893257354,NA,"Midwest"
"606","ND",2016,"North Dakota",794,756114,"Firearm",0,1,0,11.91,2.47737838336721,3.1,2452,324.289723507302,2157,285.274442742761,3.1324,1379,182.379905675599,11.6941972392549,"Midwest"
"607","ND",2001,"North Dakota",29,639062,"Firearm",0,1,0,7.6,2.02814824729229,2.83333333333333,1493,233.623654668874,498,77.9267113363023,2.4168,1044,163.364430994176,11.9642538595629,"Midwest"
"608","ND",2019,"North Dakota",947,763724,"Firearm",0,1,0,12.53,2.52812576890798,2.16666666666667,2442,319.749019279216,2277,298.144355814404,3.1792,1459,191.03759997067,10.8681445866609,"Midwest"
"609","ND",2008,"North Dakota",386,657569,"Firearm",0,1,0,8.51,2.14124194258528,3.10833333333333,1673,254.421969405492,1430,217.467672594055,2.936,1379,209.711832522519,12.5168613483908,"Midwest"
"610","NE",2006,"Nebraska",285,1772693,"Firearm",0,0,1,7.69,2.03992078351755,3.04166666666667,NA,NA,5146,290.292791814488,2.3453,4399,248.153515583353,10.6598266028015,"Midwest"
"611","NE",2005,"Nebraska",234,1761497,"Firearm",0,0,1,7.67,2.03731661537916,3.75833333333333,NA,NA,5008,284.303634919617,2.2905,4405,250.071388143153,10.7810572484654,"Midwest"
"612","NE",2015,"Nebraska",744,1892059,"Firearm",0,0,0,8.85,2.18041745901984,2.98333333333333,NA,NA,5753,304.060285646484,2.2789,5133,271.291751472866,10.0980977403099,"Midwest"
"613","NE",2013,"Nebraska",642,1865813,"Firearm",0,0,0,9.07,2.20497226412705,3.675,NA,NA,5514,295.528008433857,2.317,5012,268.62284698413,10.0419293842905,"Midwest"
"614","NE",2004,"Nebraska",183,1749370,"Firearm",0,0,1,6.71,1.90359895098359,3.90833333333333,NA,NA,5353,305.995872799922,2.2781,4137,236.485134648473,10.7639321584342,"Midwest"
"615","NE",2003,"Nebraska",132,1738643,"Firearm",0,0,1,7.64,2.03339760317843,3.94166666666667,NA,NA,5049,290.398891549329,2.2418,4073,234.263158106638,10.6966755107288,"Midwest"
"616","NE",2014,"Nebraska",693,1879955,"Firearm",0,0,0,9.44,2.24495598015741,3.25,NA,NA,5793,308.145673699636,2.2978,5228,278.091762834749,10.1080124151223,"Midwest"
"617","NE",2017,"Nebraska",846,1916998,"Firearm",0,0,0,8.33,2.11986345617875,2.975,NA,NA,5937,309.702983519023,2.2111,5198,271.153125877022,9.91880255560305,"Midwest"
"618","NE",2007,"Nebraska",336,1783440,"Firearm",0,0,0,7.95,2.07317192866624,2.925,NA,NA,5453,305.757412640739,2.3086,4402,246.826358049612,10.3907056026555,"Midwest"
"619","NE",2021,"Nebraska",1050,1963692,"Firearm",NA,NA,NA,10.33,2.33505228313155,2.69166666666667,NA,NA,5774,294.037965220615,2.1344,5511,280.644826174369,NA,"Midwest"
"620","NE",2002,"Nebraska",81,1728292,"Firearm",0,0,1,8.05,2.08567209143047,3.68333333333333,NA,NA,5380,311.289990348853,2.2329,4048,234.219680470661,10.5457874016659,"Midwest"
"621","NE",2020,"Nebraska",999,1961455,"Firearm",0,0,0,10.04,2.30657711426358,4.30833333333333,NA,NA,6404,326.492323300815,2.146,5250,267.658447428057,NA,"Midwest"
"622","NE",2001,"Nebraska",30,1719836,"Firearm",0,0,1,8.12,2.09433015417359,3.15,NA,NA,5171,300.668203247286,2.1965,3915,227.637984086855,10.4048874427562,"Midwest"
"623","NE",2010,"Nebraska",489,1826311,"Firearm",0,0,0,8.16,2.09924416897602,4.7,NA,NA,5039,275.911386395855,2.2819,4608,252.31190087559,9.97604865042726,"Midwest"
"624","NE",2016,"Nebraska",795,1906483,"Firearm",0,0,0,9.12,2.21046980408624,3.06666666666667,NA,NA,6425,337.007988007236,2.2456,5167,271.022610744497,10.0609986482061,"Midwest"
"625","NE",2019,"Nebraska",948,1932571,"Firearm",0,0,0,10.23,2.32532457996354,3.125,NA,NA,5842,302.291610502279,2.1668,5546,286.975226265943,9.78583628686399,"Midwest"
"626","NE",2018,"Nebraska",897,1925512,"Firearm",0,0,0,9.07,2.20497226412705,2.925,NA,NA,5539,287.663748654903,2.1747,5340,277.328835135798,9.85280539090389,"Midwest"
"627","NE",2009,"Nebraska",438,1812683,"Firearm",0,0,0,7.26,1.9823798288367,4.65833333333333,NA,NA,5158,284.550580548281,2.2944,4490,247.699128860369,10.1134616477343,"Midwest"
"628","NE",2008,"Nebraska",387,1796378,"Firearm",0,0,0,8.27,2.1126345090356,3.25833333333333,NA,NA,5501,306.227308506339,2.3317,4470,248.834042723747,10.2774583077726,"Midwest"
"629","NE",2012,"Nebraska",591,1853691,"Firearm",0,0,0,9.09,2.20717490818939,3.88333333333333,NA,NA,4750,256.245512331883,2.3149,4721,254.681066046067,10.0166027897219,"Midwest"
"630","NE",2011,"Nebraska",540,1840914,"Firearm",0,0,0,8.9,2.18605127673809,4.4,NA,NA,4604,250.0931602454,2.2849,4657,252.972164913733,9.98200657151301,"Midwest"
"631","NH",2021,"New Hampshire",1051,1388992,"Firearm",NA,NA,NA,8.27,2.1126345090356,3.4,3763,270.915887204534,1787,128.654448693729,4.4311,1935,139.309657651016,NA,"Northeast"
"632","NH",2010,"New Hampshire",490,1316457,"Firearm",0,0,0,8.22,2.10657020906809,6.08333333333333,3409,258.952628152686,2191,166.431565937968,4.4989,2617,198.79114927415,9.38278899299949,"Northeast"
"633","NH",2014,"New Hampshire",694,1334257,"Firearm",0,0,0,8.58,2.14943391349987,4.325,3401,254.898419120155,3047,228.366798900062,4.5234,2723,204.083621071503,9.80829360231179,"Northeast"
"634","NH",2001,"New Hampshire",31,1255517,"Firearm",0,0,0,7.23,1.97823903617067,3.39166666666667,2704,215.369445415713,2127,169.412281952375,4.0286,2419,192.669633306439,8.57949354727973,"Northeast"
"635","NH",2013,"New Hampshire",643,1327272,"Firearm",0,0,0,6.47,1.86717610851281,5.25,3432,258.57548415095,3653,275.226178206125,4.6653,2623,197.623395958025,9.72922203913398,"Northeast"
"636","NH",2004,"New Hampshire",184,1290121,"Firearm",0,0,0,5.02,1.61342993370364,3.8,2644,204.942017066616,2185,169.363958884477,4.1389,2443,189.362083091431,9.10457236181722,"Northeast"
"637","NH",2019,"New Hampshire",949,1360783,"Firearm",0,0,0,10.53,2.35422832614588,2.56666666666667,3713,272.857612124784,2119,155.71917050698,4.7537,2464,181.072220919867,9.0968595532433,"Northeast"
"638","NH",2018,"New Hampshire",898,1355064,"Firearm",0,0,0,10.67,2.36743606531366,2.625,3689,272.2380640324,2383,175.858852423207,4.6771,2515,185.600089737459,9.2593454577695,"Northeast"
"639","NH",2007,"New Hampshire",337,1312540,"Firearm",0,0,0,5.56,1.71559810826249,3.525,3256,248.068630289363,1884,143.53848263672,4.356,2759,210.203117619273,9.28931689700885,"Northeast"
"640","NH",2006,"New Hampshire",286,1308389,"Firearm",0,0,0,6.22,1.82776990675109,3.53333333333333,3197,244.346291508107,1772,135.433728042654,4.2802,2676,204.526329707755,9.27858610856557,"Northeast"
"641","NH",2003,"New Hampshire",133,1279840,"Firearm",0,0,0,6.8,1.91692261218206,4.46666666666667,2670,208.619827478435,1920,150.018752344043,4.0919,2427,189.633079134892,8.94393049131141,"Northeast"
"642","NH",2020,"New Hampshire",1000,1377848,"Firearm",0,0,0,8.84,2.17928687664955,6.71666666666667,3718,269.841085518867,1988,144.282968803526,4.7989,2136,155.024356823104,NA,"Northeast"
"643","NH",2011,"New Hampshire",541,1320444,"Firearm",0,0,0,6.36,1.85002837735203,5.45,3473,263.017591052707,2848,215.685027157532,4.7592,2423,183.498883708813,9.53740412452034,"Northeast"
"644","NH",2015,"New Hampshire",745,1337480,"Firearm",0,0,0,8.86,2.18154676461699,3.39166666666667,3491,261.013248796244,3145,235.143703083411,4.6948,2661,198.956246074708,9.73988850226363,"Northeast"
"645","NH",2005,"New Hampshire",235,1298492,"Firearm",0,0,0,6.62,1.89009536994892,3.625,3098,238.584450270006,1742,134.155620519803,4.2046,2423,186.601072628865,9.24949864920231,"Northeast"
"646","NH",2008,"New Hampshire",388,1315906,"Firearm",0,0,0,6.86,1.92570744173779,3.76666666666667,3373,256.325299831447,2040,155.026270873451,4.3879,2854,216.88479268276,9.33311345947203,"Northeast"
"647","NH",2009,"New Hampshire",439,1316102,"Firearm",0,0,0,6.34,1.84687876844913,6.14166666666667,3353,254.767487626339,2114,160.625848148548,4.4694,2915,221.487392314577,9.37495726015157,"Northeast"
"648","NH",2002,"New Hampshire",82,1269089,"Firearm",0,0,0,5.91,1.77664583141801,4.49166666666667,2523,198.804023988861,2044,161.060414202629,4.0941,2475,195.021783342224,8.75762062392787,"Northeast"
"649","NH",2012,"New Hampshire",592,1324677,"Firearm",0,0,0,8.06,2.08691355651854,5.46666666666667,3433,259.157515379221,2826,213.335024311587,4.6364,2568,193.858578355327,9.64929106078089,"Northeast"
"650","NH",2017,"New Hampshire",847,1350395,"Firearm",0,0,0,10.27,2.32922702394047,2.80833333333333,3623,268.29187015651,2629,194.683777709485,4.7149,2533,187.574746648203,9.47784935649587,"Northeast"
"651","NH",2016,"New Hampshire",796,1343694,"Firearm",0,0,0,9.21,2.22028985026722,2.88333333333333,3566,265.387804068486,3092,230.111915361682,4.7306,2599,193.422014238361,9.63833161862376,"Northeast"
"652","NJ",2014,"New Jersey",695,8867277,"Firearm",0,1,1,5.34,1.6752256529721,6.73333333333333,38713,436.582729963212,23920,269.755867556636,2.3907,18633,210.132152181555,8.90434625656761,"Northeast"
"653","NJ",2005,"New Jersey",236,8651974,"Firearm",0,1,1,5.15,1.63899671467564,4.44166666666667,40810,471.684265348,30502,352.543824103031,2.3025,23019,266.054891057232,8.32821504086813,"Northeast"
"654","NJ",2003,"New Jersey",134,8601402,"Firearm",0,1,1,5.42,1.69009581545155,5.84166666666667,39901,463.889491503827,31082,361.359694617226,2.2449,23082,268.351601285465,8.23091398355756,"Northeast"
"655","NJ",2021,"New Jersey",1052,9267130,"Firearm",NA,NA,NA,5.24,1.65632149833295,6.60833333333333,67920,732.912994638038,16622,179.365132462801,2.6253,11374,122.734870450722,NA,"Northeast"
"656","NJ",2006,"New Jersey",287,8661679,"Firearm",0,1,1,5.82,1.76130026174335,4.61666666666667,36456,420.888375106027,30123,347.773220411424,2.3272,22952,264.983267100986,8.4184717535711,"Northeast"
"657","NJ",2013,"New Jersey",644,8857821,"Firearm",0,1,1,5.75,1.74919985480926,8.375,31952,360.720768685662,26205,295.840252360033,2.371,19528,220.460539900276,8.91646716281817,"Northeast"
"658","NJ",2010,"New Jersey",491,8791959,"Firearm",0,1,1,5.2,1.64865862558738,9.65833333333333,39996,454.915679201871,26684,303.504600055574,2.353,21647,246.213614053478,8.74328906615257,"Northeast"
"659","NJ",2015,"New Jersey",746,8870312,"Firearm",0,1,1,5.4,1.68639895357023,5.7,39399,444.167014643904,23535,265.323249058207,2.3744,17431,196.509435068349,8.85049068279486,"Northeast"
